experiment_id,parameter_name,category,workload_type,current_value,default_value,value_range,action_type,min_value,max_value,step,enum_values,raw_keyword_score,normalized_keyword_score,category_prior,workload_prior,safety_score,dynamic_effective,tenant_scope,range_known,doc_hint_available,baseline_throughput,baseline_avg_latency_ms,baseline_p95_latency_ms,baseline_p99_latency_ms,impact_score,risk_level,can_modify,evidence,interpretation
real_week4_offline,location_fetch_concurrency,磁盘IO,TPC-H,20,20,"[1, 1000]",numeric,1.0,1000.0,249.75,,7.0,0.466667,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.648235,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,location_refresh_thread_count,磁盘IO,lightweight_sql,2,2,"(1, 64]",numeric,1.0,64.0,15.75,,7.0,0.466667,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.626635,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,location_refresh_thread_count,磁盘IO,TPC-C,2,2,"(1, 64]",numeric,1.0,64.0,15.75,,7.0,0.466667,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.684235,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,location_refresh_thread_count,磁盘IO,TPC-H,2,2,"(1, 64]",numeric,1.0,64.0,15.75,,7.0,0.466667,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.648235,MEDIUM,UNKNOWN,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,opt_tab_stat_cache_priority,内存管理,lightweight_sql,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,opt_tab_stat_cache_priority,内存管理,TPC-C,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,opt_tab_stat_cache_priority,内存管理,TPC-H,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,plan_cache_evict_interval,内存管理,lightweight_sql,5s,5s,"[0s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,plan_cache_evict_interval,内存管理,TPC-C,5s,5s,"[0s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,plan_cache_evict_interval,内存管理,TPC-H,5s,5s,"[0s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,storage_meta_cache_priority,内存管理,lightweight_sql,10,10,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,storage_meta_cache_priority,内存管理,TPC-C,10,10,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,storage_meta_cache_priority,内存管理,TPC-H,10,10,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,syslog_sync_size_threshold,磁盘IO,lightweight_sql,0M,0M,UNKNOWN,numeric,0.0,100.0,25.0,,7.0,0.466667,0.9,0.58,0.4464,1,0,0,0,7.17,139.228,178.12,239.711,0.576635,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_sync_size_threshold,磁盘IO,TPC-C,0M,0M,UNKNOWN,numeric,0.0,100.0,25.0,,7.0,0.466667,0.9,0.9,0.4464,1,0,0,0,1.826,312.3,716.0,726.0,0.634235,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_sync_size_threshold,磁盘IO,TPC-H,0M,0M,UNKNOWN,numeric,0.0,100.0,25.0,,7.0,0.466667,0.9,0.7,0.4464,1,0,0,0,6.5269,153.213,192.592,285.852,0.598235,MEDIUM,UNKNOWN,"命中关键词: io, disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,tablet_ls_cache_priority,内存管理,lightweight_sql,1000,1000,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,tablet_ls_cache_priority,内存管理,TPC-C,1000,1000,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,tablet_ls_cache_priority,内存管理,TPC-H,1000,1000,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_block_cache_priority,内存管理,lightweight_sql,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_block_cache_priority,内存管理,TPC-C,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_block_cache_priority,内存管理,TPC-H,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_row_cache_priority,内存管理,lightweight_sql,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_row_cache_priority,内存管理,TPC-C,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,user_row_cache_priority,内存管理,TPC-H,1,1,"[1, )",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,virtual_table_location_cache_expire_time,内存管理,lightweight_sql,8s,8s,"[1s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.618235,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,virtual_table_location_cache_expire_time,内存管理,TPC-C,8s,8s,"[1s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.647035,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,virtual_table_location_cache_expire_time,内存管理,TPC-H,8s,8s,"[1s, +∞)",numeric,0.0,1.0,1.0,,7.0,0.466667,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.668635,MEDIUM,UNKNOWN,命中关键词: cache,内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,default_storage_cache_policy,内存管理,lightweight_sql,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.84,0.6,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.642,LOW,YES,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,default_storage_cache_policy,内存管理,TPC-C,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.84,0.76,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.6708,LOW,YES,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,default_storage_cache_policy,内存管理,TPC-H,AUTO,AUTO,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.84,0.88,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.6924,LOW,YES,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,kv_hbase_client_scanner_timeout_period,SQL执行,lightweight_sql,60000,60000,"(0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.78,0.62,1.0,1,0,1,0,7.17,139.228,178.12,239.711,0.6536,LOW,YES,"命中关键词: query, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,kv_hbase_client_scanner_timeout_period,SQL执行,TPC-C,60000,60000,"(0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.78,0.66,1.0,1,0,1,0,1.826,312.3,716.0,726.0,0.6608,LOW,YES,"命中关键词: query, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,kv_hbase_client_scanner_timeout_period,SQL执行,TPC-H,60000,60000,"(0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.78,0.86,1.0,1,0,1,0,6.5269,153.213,192.592,285.852,0.6968,LOW,YES,"命中关键词: query, timeout",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,px_node_policy,SQL执行,lightweight_sql,DATA,DATA,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.78,0.62,1.0,1,0,0,1,7.17,139.228,178.12,239.711,0.6336,LOW,YES,"命中关键词: sql, px",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,px_node_policy,SQL执行,TPC-C,DATA,DATA,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.78,0.66,1.0,1,0,0,1,1.826,312.3,716.0,726.0,0.6408,LOW,YES,"命中关键词: sql, px",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,px_node_policy,SQL执行,TPC-H,DATA,DATA,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.78,0.86,1.0,1,0,0,1,6.5269,153.213,192.592,285.852,0.6768,LOW,YES,"命中关键词: sql, px",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,data_disk_write_limit_percentage,磁盘IO,lightweight_sql,0,0,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.583968,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,data_disk_write_limit_percentage,磁盘IO,TPC-C,0,0,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.641568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,data_disk_write_limit_percentage,磁盘IO,TPC-H,0,0,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.605568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,diag_syslog_per_error_limit,磁盘IO,lightweight_sql,200,200,UNKNOWN,numeric,100.0,300.0,50.0,,6.0,0.4,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.583968,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,diag_syslog_per_error_limit,磁盘IO,TPC-C,200,200,UNKNOWN,numeric,100.0,300.0,50.0,,6.0,0.4,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.641568,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,diag_syslog_per_error_limit,磁盘IO,TPC-H,200,200,UNKNOWN,numeric,100.0,300.0,50.0,,6.0,0.4,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.605568,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,location_cache_cpu_quota,内存管理,lightweight_sql,5,5,"[0,10] in integer",numeric,0.0,10.0,2.5,,6.0,0.4,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.595568,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,location_cache_cpu_quota,内存管理,TPC-C,5,5,"[0,10] in integer",numeric,0.0,10.0,2.5,,6.0,0.4,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.624368,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,location_cache_cpu_quota,内存管理,TPC-H,5,5,"[0,10] in integer",numeric,0.0,10.0,2.5,,6.0,0.4,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.645968,MEDIUM,UNKNOWN,"命中关键词: cache, tenant",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,max_syslog_file_count,磁盘IO,lightweight_sql,4,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.603968,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,max_syslog_file_count,磁盘IO,TPC-C,4,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.661568,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,max_syslog_file_count,磁盘IO,TPC-H,4,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.625568,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,mysql_port,SQL执行,lightweight_sql,2881,2881,"(1024, 65536) in integer",numeric,1024.0,65536.0,16128.0,,6.0,0.4,0.78,0.62,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.587168,MEDIUM,UNKNOWN,"命中关键词: sql, connection",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,mysql_port,SQL执行,TPC-C,2881,2881,"(1024, 65536) in integer",numeric,1024.0,65536.0,16128.0,,6.0,0.4,0.78,0.66,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.594368,MEDIUM,UNKNOWN,"命中关键词: sql, connection",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,mysql_port,SQL执行,TPC-H,2881,2881,"(1024, 65536) in integer",numeric,1024.0,65536.0,16128.0,,6.0,0.4,0.78,0.86,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.630368,MEDIUM,UNKNOWN,"命中关键词: sql, connection",SQL 审计、计划和长查询调度对复杂查询更敏感。
real_week4_offline,net_thread_count,CPU调度,lightweight_sql,0,0,"[0, 128] in integer, 0 stands for max(6, CPU_NUM/8)",numeric,0.0,128.0,32.0,,6.0,0.4,0.88,0.66,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.614368,MEDIUM,UNKNOWN,"命中关键词: cpu, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,net_thread_count,CPU调度,TPC-C,0,0,"[0, 128] in integer, 0 stands for max(6, CPU_NUM/8)",numeric,0.0,128.0,32.0,,6.0,0.4,0.88,0.82,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.643168,MEDIUM,UNKNOWN,"命中关键词: cpu, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,net_thread_count,CPU调度,TPC-H,0,0,"[0, 128] in integer, 0 stands for max(6, CPU_NUM/8)",numeric,0.0,128.0,32.0,,6.0,0.4,0.88,0.78,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.635968,MEDIUM,UNKNOWN,"命中关键词: cpu, thread",并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,ob_ratelimit_stat_period,磁盘IO,lightweight_sql,1s,1s,UNKNOWN,numeric,0.5,2.0,1.0,,6.0,0.4,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.583968,MEDIUM,UNKNOWN,"命中关键词: io, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_ratelimit_stat_period,磁盘IO,TPC-C,1s,1s,UNKNOWN,numeric,0.5,2.0,1.0,,6.0,0.4,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.641568,MEDIUM,UNKNOWN,"命中关键词: io, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,ob_ratelimit_stat_period,磁盘IO,TPC-H,1s,1s,UNKNOWN,numeric,0.5,2.0,1.0,,6.0,0.4,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.605568,MEDIUM,UNKNOWN,"命中关键词: io, bandwidth",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_cpu_mem_tolerance_percent,内存管理,lightweight_sql,5,5,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.84,0.6,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.595568,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,server_balance_cpu_mem_tolerance_percent,内存管理,TPC-C,5,5,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.84,0.76,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.624368,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,server_balance_cpu_mem_tolerance_percent,内存管理,TPC-H,5,5,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.84,0.88,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.645968,MEDIUM,UNKNOWN,"命中关键词: memory, mem",内存水位、缓存和冻结行为会影响写入路径与大查询中间结果。
real_week4_offline,server_balance_disk_tolerance_percent,磁盘IO,lightweight_sql,1,1,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.603968,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_disk_tolerance_percent,磁盘IO,TPC-C,1,1,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.661568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,server_balance_disk_tolerance_percent,磁盘IO,TPC-H,1,1,"[1, 100] in percentage",numeric,1.0,100.0,24.75,,6.0,0.4,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.625568,MEDIUM,UNKNOWN,"命中关键词: io, disk",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_compress_func,磁盘IO,lightweight_sql,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.58,0.4464,1,0,0,1,7.17,139.228,178.12,239.711,0.583968,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_compress_func,磁盘IO,TPC-C,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.9,0.4464,1,0,0,1,1.826,312.3,716.0,726.0,0.641568,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_compress_func,磁盘IO,TPC-H,none,none,UNKNOWN,numeric,0.0,100.0,25.0,,6.0,0.4,0.9,0.7,0.4464,1,0,0,1,6.5269,153.213,192.592,285.852,0.605568,MEDIUM,UNKNOWN,"命中关键词: io, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_file_uncompressed_count,磁盘IO,lightweight_sql,0,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.58,0.4464,1,0,1,0,7.17,139.228,178.12,239.711,0.603968,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_file_uncompressed_count,磁盘IO,TPC-C,0,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.9,0.4464,1,0,1,0,1.826,312.3,716.0,726.0,0.661568,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,syslog_file_uncompressed_count,磁盘IO,TPC-H,0,0,"[0, +∞) in integer",numeric,0.0,1.0,1.0,,6.0,0.4,0.9,0.7,0.4464,1,0,1,0,6.5269,153.213,192.592,285.852,0.625568,MEDIUM,UNKNOWN,"命中关键词: disk, log",日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,cpu_count,CPU调度,lightweight_sql,16,0,"[0,+∞) in integer",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.66,0.2356,1,0,1,0,7.17,139.228,178.12,239.711,0.566405,HIGH,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,cpu_count,CPU调度,TPC-C,16,0,"[0,+∞) in integer",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.82,0.2356,1,0,1,0,1.826,312.3,716.0,726.0,0.595205,HIGH,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,cpu_count,CPU调度,TPC-H,16,0,"[0,+∞) in integer",numeric,0.0,1.0,1.0,,5.0,0.333333,0.88,0.78,0.2356,1,0,1,0,6.5269,153.213,192.592,285.852,0.588005,HIGH,UNKNOWN,命中关键词: cpu,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_queue_size,CPU调度,lightweight_sql,16384,16384,"[8, 131072] in integer",numeric,8.0,131072.0,32766.0,,5.0,0.333333,0.88,0.66,0.2356,1,0,1,0,7.17,139.228,178.12,239.711,0.566405,HIGH,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_queue_size,CPU调度,TPC-C,16384,16384,"[8, 131072] in integer",numeric,8.0,131072.0,32766.0,,5.0,0.333333,0.88,0.82,0.2356,1,0,1,0,1.826,312.3,716.0,726.0,0.595205,HIGH,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_queue_size,CPU调度,TPC-H,16384,16384,"[8, 131072] in integer",numeric,8.0,131072.0,32766.0,,5.0,0.333333,0.88,0.78,0.2356,1,0,1,0,6.5269,153.213,192.592,285.852,0.588005,HIGH,UNKNOWN,命中关键词: queue,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_thread_count,CPU调度,lightweight_sql,4,4,"[1, 10]",numeric,1.0,10.0,2.25,,5.0,0.333333,0.88,0.66,0.2356,1,0,1,0,7.17,139.228,178.12,239.711,0.566405,HIGH,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_thread_count,CPU调度,TPC-C,4,4,"[1, 10]",numeric,1.0,10.0,2.25,,5.0,0.333333,0.88,0.82,0.2356,1,0,1,0,1.826,312.3,716.0,726.0,0.595205,HIGH,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,rootservice_async_task_thread_count,CPU调度,TPC-H,4,4,"[1, 10]",numeric,1.0,10.0,2.25,,5.0,0.333333,0.88,0.78,0.2356,1,0,1,0,6.5269,153.213,192.592,285.852,0.588005,HIGH,UNKNOWN,命中关键词: thread,并发调度和后台线程会影响事务排队与大查询执行资源。
real_week4_offline,_append_update_global_indexes_for_dynamic_partition,磁盘IO,lightweight_sql,AUTO,OFF,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.58,1.0,1,0,0,0,7.17,139.228,178.12,239.711,0.597733,LOW,YES,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
real_week4_offline,_append_update_global_indexes_for_dynamic_partition,磁盘IO,TPC-C,AUTO,OFF,UNKNOWN,numeric,0.0,100.0,25.0,,5.0,0.333333,0.9,0.9,1.0,1,0,0,0,1.826,312.3,716.0,726.0,0.655333,LOW,YES,命中关键词: io,日志写入、刷盘和 IO 隔离对写事务路径更敏感。
